"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.534349759E2,-2.526581883E-2,4.608132184E-2,-3.152526319E-2
2.534450079E2,-1.155760646E-2,2.506233573E-2,-3.872844815E-2
2.534550389E2,3.329112232E-2,1.075653791E-2,-2.926794559E-2
2.534650709E2,1.029267830E-1,1.842399180E-2,-7.268439889E-2
2.534751019E2,1.355039603E-1,4.733788848E-2,-7.856143534E-2
2.534851329E2,1.264015996E-1,7.388717115E-2,-7.010957748E-2
2.534951649E2,7.129451573E-2,6.063328743E-2,-5.063367158E-2
2.535051959E2,4.520307004E-2,2.014307320E-2,-2.280852646E-2
2.535152279E2,3.655737698E-2,-1.296503127E-2,-1.541735351E-2
2.535252589E2,3.864366353E-2,-7.963264525E-2,3.579636186E-2
2.535352909E2,3.681874752E-2,-1.384877944E-1,4.850060731E-2
2.535453219E2,5.575787902E-2,-1.551453424E-1,5.298951477E-2
2.535553529E2,7.877310455E-2,-1.196544975E-1,7.952651829E-2
2.535653849E2,5.704309702E-2,-4.284079492E-2,4.779689491E-2
2.535754159E2,-1.984837353E-2,-4.406403244E-2,6.818321228E-2
2.535854479E2,-1.069028896E-1,-8.082372308E-2,9.874368489E-2
2.535954789E2,-1.801141226E-1,-1.395946723E-1,8.388707936E-2
2.536055102E2,-1.787996686E-1,-1.782897913E-1,5.224194825E-2
2.536155412E2,-1.124302626E-1,-1.760415369E-1,-2.273280501E-2
2.536255722E2,1.178097010E-2,-8.579677999E-2,-3.930673778E-2
2.536356042E2,1.151959956E-1,6.609692574E-3,-8.952379525E-2
2.536456352E2,1.447244346E-1,6.885388792E-2,-1.359208667E-1
2.536556672E2,1.398285609E-1,3.948040009E-2,-1.633548331E-1
2.536656982E2,1.281200963E-1,-2.452322245E-3,-1.815104377E-1
2.536757292E2,1.204058647E-1,-1.734225690E-2,-1.570532888E-1
2.536857612E2,7.490692556E-2,-2.814206421E-2,-1.219477755E-1
2.536957922E2,3.794842958E-2,-2.646566749E-2,-8.449109674E-2
2.537058242E2,3.072477937E-2,-1.967821956E-2,-4.132081121E-2
2.537158552E2,5.192912221E-3,1.865554154E-2,7.068114281E-3
2.537258872E2,-8.593068123E-2,6.186237216E-2,3.467018813E-2
2.537359182E2,-1.216513216E-1,7.735749364E-2,1.317553103E-2
2.537459492E2,-1.531485182E-1,7.864738941E-2,9.714564085E-3
2.537559812E2,-1.675525492E-1,9.546807468E-2,7.936425805E-3
2.537660122E2,-1.090248442E-1,9.179076076E-2,5.239982307E-3
2.537760442E2,-3.188077390E-2,8.241825879E-2,-4.830238670E-2
2.537860752E2,6.495204091E-2,7.860236585E-2,-4.949287981E-2
2.537961072E2,1.508721972E-1,7.757267118E-2,-8.335088968E-2
2.538061382E2,1.960185492E-1,4.527908385E-2,-9.059149683E-2
2.538161692E2,2.087555391E-1,-3.007983148E-2,-9.679773152E-2
2.538262012E2,2.093449384E-1,-1.047669017E-1,-1.288942677E-1
2.538362322E2,2.098986697E-1,-9.519267082E-2,-9.053828716E-2
2.538462642E2,2.130234218E-1,-4.532410741E-2,-9.516928196E-2
2.538562952E2,1.588536465E-1,1.883972883E-2,-1.166756335E-1
2.538663272E2,8.916711509E-2,5.514626026E-2,-1.109149566E-1
2.538763582E2,7.593194246E-2,2.993891358E-2,-8.921360046E-2
2.538863892E2,6.447490811E-2,-7.946950793E-3,-5.891274422E-2
2.538964212E2,4.358748436E-2,-2.280472577E-2,-7.560859144E-2
2.539064522E2,3.444126964E-2,-2.780701876E-2,-8.570673287E-2
2.539164842E2,2.086695850E-2,3.011491477E-2,-9.538796782E-2
2.539265152E2,1.810473382E-2,5.976965368E-2,-1.314342982E-1
2.539365462E2,2.573476553E-2,1.103135705E-1,-1.489864701E-1
2.539465782E2,3.988268852E-2,1.399016511E-1,-1.443756482E-1
2.539566092E2,8.338246465E-2,1.183745420E-1,-1.342111409E-1
2.539666412E2,1.117566633E-1,7.956598699E-2,-1.449589080E-1
2.539766722E2,1.218723464E-1,-4.661985040E-3,-8.391923904E-2
2.539867042E2,1.084594184E-1,-9.549789548E-2,-8.117338657E-2
2.539967352E2,8.124764621E-2,-1.515738630E-1,-2.605519295E-2
2.540067662E2,4.958614290E-2,-1.561235815E-1,-1.511300594E-2
2.540167982E2,-1.154123425E-2,-1.068403244E-1,1.862805963E-2
2.540268292E2,-5.249630213E-2,-5.503399372E-2,5.921562999E-2
2.540368612E2,-8.919927478E-2,-2.330056965E-2,7.673242629E-2
2.540468922E2,-1.442420393E-1,-9.423957467E-3,1.007890409E-1
2.540569242E2,-1.616573864E-1,-6.401531696E-3,1.083073908E-1
2.540669552E2,-1.653499031E-1,-4.393714786E-2,1.209946793E-1
2.540769862E2,-1.753287613E-1,-6.336744547E-2,1.289752516E-1
2.540870182E2,-9.455415487E-2,-6.147879481E-2,9.173111916E-2
2.540970492E2,-1.357372642E-2,-6.857965350E-2,5.293601274E-2
2.541070812E2,4.091939986E-2,-6.659744740E-2,2.750998020E-2
2.541171122E2,1.238200539E-1,-9.411502898E-2,-5.279509485E-2
2.541271442E2,1.642886335E-1,-6.967191339E-2,-1.051417083E-1
2.541371752E2,1.747393620E-1,2.514302731E-5,-1.371379647E-1
2.541472062E2,1.391701645E-1,4.022065759E-2,-1.082828325E-1
2.541572382E2,7.938179970E-2,2.480856657E-2,-6.900474608E-2
2.541672692E2,1.186107695E-2,-2.173643947E-2,-3.028243750E-2
2.541773012E2,-3.120892882E-2,-7.164417922E-2,2.381600171E-2
2.541873322E2,-6.728332579E-2,-1.104983425E-1,1.044034973E-1
2.541973642E2,-8.283925831E-2,-1.339790064E-1,1.289235038E-1
2.542073952E2,-6.299146950E-2,-1.459219444E-1,7.096590221E-2
2.542174262E2,-3.074641407E-2,-7.370766163E-2,5.326579571E-2
2.542274582E2,-2.957521677E-3,4.435113072E-3,2.850809991E-2
2.542374892E2,2.347481668E-2,1.476655841E-2,-3.923861772E-2
2.542475212E2,1.941158652E-2,-1.978230000E-2,-7.343605846E-2
2.542575522E2,7.640965998E-2,-3.984877467E-2,-1.411590949E-1
2.542675842E2,1.246141058E-1,6.039004326E-3,-2.091306379E-1
2.542776152E2,1.912928295E-1,2.952083766E-2,-2.514209175E-1
2.542876462E2,2.074311447E-1,4.128426611E-2,-2.291325009E-1
2.542976782E2,2.006173843E-1,3.863664687E-2,-2.131006050E-1
2.543077092E2,1.711737299E-1,-1.915313959E-2,-1.477053452E-1
2.543177412E2,1.474498218E-1,-1.077080512E-1,-8.157275140E-2
2.543277722E2,1.368575907E-1,-1.534940886E-1,-6.240850210E-2
2.543378032E2,1.307150906E-1,-1.309273446E-1,-9.095636308E-3
2.543478352E2,6.761369348E-2,-3.116916776E-2,-2.262960166E-2
2.543578662E2,-4.023001313E-2,1.694289207E-2,-3.619192600E-2
2.543678982E2,-1.318506199E-1,2.307545185E-2,-4.074456811E-2
2.543779292E2,-1.940299112E-1,1.891574264E-3,-1.209262669E-2
2.543879612E2,-2.116534191E-1,-7.739374638E-3,-1.057936728E-2
2.543979922E2,-1.429252464E-1,-6.862292290E-3,-3.496751904E-2
2.544080242E2,-1.757088304E-2,-5.772371292E-3,-1.137230819E-1
2.544180552E2,1.216665244E-1,-3.643400073E-3,-1.522743595E-1
2.544280862E2,2.467291117E-1,1.428650200E-2,-1.743207014E-1
2.544381182E2,3.287994611E-1,2.904545903E-2,-1.984492368E-1
2.544481492E2,3.372826016E-1,1.014082611E-2,-1.923570228E-1
2.544581812E2,3.123758018E-1,-2.515530646E-2,-1.540402186E-1
2.544682122E2,2.551999730E-1,-5.289859056E-2,-7.587902516E-2
2.544782442E2,1.806900734E-1,-8.377481282E-2,-5.095176011E-2
2.544882752E2,7.980630755E-2,-1.267606187E-1,-2.727726102E-2
2.544983062E2,-9.913954139E-3,-1.409483027E-1,-1.076121569E-2
2.545083382E2,-7.610560477E-2,-8.932148159E-2,4.175496697E-2
2.545183692E2,-1.183260101E-1,-5.528366983E-2,3.004123986E-2
2.545284012E2,-1.532543528E-1,-1.531385779E-2,1.388245940E-2
2.545384322E2,-1.491098464E-1,-1.521153152E-2,6.402145654E-2
2.545484642E2,-1.202918440E-1,-8.641600013E-3,5.817394853E-2
2.545584952E2,-5.115378141E-2,-1.203707814E-2,1.014491916E-2
2.545685262E2,-1.058346033E-3,1.248205125E-2,-2.440627813E-2
2.545785582E2,2.092075288E-2,1.086237252E-2,-1.689406782E-2
2.545885892E2,4.075977087E-2,1.286738276E-2,-5.789152801E-2
2.545986212E2,8.992959201E-2,2.471208751E-2,-7.526126683E-2
2.546086525E2,1.377943146E-1,2.113651514E-2,-6.250205755E-2
2.546186845E2,1.454021269E-1,-6.048944592E-3,-6.483655840E-2
2.546287155E2,1.583320749E-1,-3.507686198E-2,-6.104756266E-2
2.546387465E2,1.569041848E-1,-3.974235535E-2,-2.984214216E-2
2.546487785E2,1.504131907E-1,-2.422092140E-2,-4.452654719E-4
2.546588095E2,1.021795088E-1,-1.982849300E-2,-1.025630862E-2
2.546688415E2,3.513767302E-2,2.510502040E-2,-1.824974477E-2
2.546788725E2,-1.821524620E-2,2.299476027E-2,-3.040873736E-2
2.546889045E2,-4.317233205E-2,4.228998721E-2,-5.404639900E-2
2.546989355E2,-6.620451450E-2,2.905072153E-2,-1.566352129E-2
2.547089665E2,-3.608316779E-3,2.624522746E-2,-4.550244749E-2
2.547189985E2,4.784074903E-2,3.528092980E-2,-2.038894862E-2
2.547290295E2,1.208420670E-1,7.600795627E-2,-3.282392979E-2
2.547390615E2,1.623806870E-1,7.958937585E-2,-2.416186452E-2
2.547490925E2,1.778366321E-1,3.826359451E-2,-7.345973969E-2
2.547591245E2,1.403577340E-1,-6.684536934E-3,-8.600932628E-2
2.547691555E2,1.193124354E-1,-1.349595845E-2,-9.468103945E-2
2.547791865E2,1.191054440E-1,-1.649265647E-2,-8.194083363E-2
2.547892185E2,9.287191093E-2,-4.060365021E-2,-2.902177781E-2
2.547992495E2,8.081846058E-2,-6.359022439E-2,1.139037609E-2
2.548092815E2,9.217492282E-2,-9.219421864E-2,1.489344299E-2
2.548193125E2,7.823282182E-2,-1.001440930E-1,5.327076584E-2
2.548293445E2,5.325176239E-2,-8.251239896E-2,5.017437279E-2
2.548393755E2,3.846824706E-2,-3.226493597E-2,1.108164310E-2
2.548494065E2,-1.995186925E-2,3.120658994E-2,-3.028740764E-2
2.548594385E2,-6.795634031E-2,4.403655052E-2,-5.898612678E-2
2.548694695E2,-6.859193265E-2,-1.757380664E-2,-4.347346365E-2
2.548795015E2,-2.447819889E-2,-5.522168934E-2,-6.157702804E-2
2.548895325E2,4.672685444E-2,-6.842236340E-2,-5.717115104E-2
2.548995645E2,1.433281195E-1,-6.436498046E-2,-7.486014783E-2
2.549095955E2,1.949081630E-1,-4.583573878E-2,-9.001379192E-2
2.549196265E2,1.856034887E-1,-4.347463310E-2,-7.160032511E-2
2.549296585E2,1.519796598E-1,-6.540110707E-2,-5.650807679E-2
2.549396895E2,1.195077324E-1,-1.151936567E-1,-7.663711667E-2
2.549497215E2,7.891402245E-2,-9.626505017E-2,-5.746234238E-2
2.549597525E2,3.270230770E-2,-6.768386006E-2,-2.288103193E-2
2.549697845E2,1.224699318E-2,-5.544973075E-2,7.621845603E-4
2.549798155E2,-2.940096974E-2,-3.621414542E-2,2.711120009E-2
2.549898465E2,-5.675950706E-2,-2.699133217E-2,3.725641161E-2
2.549998785E2,-8.178325117E-2,-1.714403629E-2,5.944367141E-2
2.550099095E2,-8.237148106E-2,-2.559735596E-2,3.746515721E-2
2.550199415E2,-7.174241245E-2,-2.797951162E-2,8.776846111E-2
2.550299725E2,-5.335233450E-2,-3.490203023E-2,7.078346908E-2
2.550400045E2,-1.390058577E-2,9.797009826E-3,9.024592638E-3
2.550500355E2,1.056533396E-2,5.854115367E-2,-2.951235920E-2
2.550600665E2,2.001911223E-2,1.159561336E-1,-6.927196383E-2
2.550700985E2,2.089151680E-2,1.138780332E-1,-7.867107064E-2
2.550801295E2,2.595988333E-2,7.831643701E-2,-1.101837623E-1
2.550901615E2,6.853813827E-2,6.224770367E-2,-8.680717885E-2
2.551001925E2,1.093897104E-1,4.539427400E-2,-8.297900677E-2
2.551102245E2,1.207637143E-1,4.082409024E-2,-9.413198590E-2
2.551202555E2,1.243381172E-1,4.916105032E-2,-6.947486222E-2
2.551302865E2,1.330919838E-1,5.189345419E-2,-5.907149613E-2
2.551403185E2,1.082910186E-1,3.927574754E-2,-2.309591711E-2
2.551503495E2,8.058223307E-2,7.465958834E-2,-1.123776376E-2
2.551603815E2,5.029482543E-2,8.058457196E-2,1.899877310E-2
2.551704125E2,2.530265629E-2,7.786561668E-2,4.458794296E-2
2.551804445E2,-4.286593795E-3,7.891694605E-2,4.186606407E-4
2.551904755E2,8.518223763E-3,2.950329602E-2,-9.842033386E-3
2.552005065E2,5.038487256E-2,1.073782682E-2,-1.635787815E-2
2.552105385E2,1.118858868E-1,-5.336169004E-3,-4.732063919E-2
2.552205695E2,1.610100996E-1,2.148910224E-2,-1.000248098E-1
2.552306015E2,2.342417979E-1,8.231476307E-2,-1.502085382E-1
2.552406325E2,2.334290349E-1,1.274149221E-1,-1.965021139E-1
2.552506645E2,2.168714744E-1,9.923602045E-2,-2.202038026E-1
2.552606955E2,2.214527678E-1,6.159632385E-2,-2.418162811E-1
2.552707265E2,2.309018683E-1,1.971037924E-2,-1.958454716E-1
2.552807585E2,2.164440429E-1,-9.507572651E-3,-1.325555018E-1
2.552907895E2,2.149144113E-1,-9.452608824E-3,-7.874152958E-2
2.553008215E2,1.647979259E-1,-2.024189115E-2,-3.394805700E-2
2.553108525E2,9.550608158E-2,-1.651136756E-2,-3.310722739E-2
2.553208845E2,1.377428591E-2,-1.556938112E-2,-2.680509835E-2
2.553309155E2,-5.137071311E-2,-2.906826317E-2,-2.294564366E-2
2.553409465E2,-1.295117337E-1,-5.195777357E-2,6.085197330E-3
2.553509785E2,-1.498319775E-1,-7.437249005E-2,3.897637010E-2
2.553610095E2,-1.177202386E-1,-7.318608999E-2,8.451331615E-2
2.553710415E2,-4.168655455E-2,-6.744237006E-2,1.109959406E-1
2.553810725E2,2.102366388E-2,-4.674030304E-2,1.203561634E-1
2.553911045E2,3.713859022E-2,-8.186803579E-2,1.013994902E-1
2.554011355E2,2.774854660E-2,-1.293912810E-1,4.325711668E-2
2.554111665E2,3.156327009E-3,-1.463335884E-1,-2.982079983E-4
2.554211985E2,-6.958186626E-4,-1.381164962E-1,-9.931495786E-3
2.554312295E2,-1.491449296E-2,-1.134605420E-1,-1.228324592E-2
2.554412615E2,-3.128845096E-3,-8.157684445E-2,-8.516177237E-3
2.554512925E2,-1.815677404E-2,-6.700967610E-2,2.124059558E-2
2.554613235E2,-3.615508854E-2,-9.684626341E-2,5.176715434E-2
2.554713555E2,-2.669663250E-2,-1.464429313E-1,7.978379577E-2
2.554813865E2,-2.954188764E-2,-1.634074581E-1,8.815291554E-2
2.554914185E2,-3.380626202E-2,-1.513528383E-1,7.259552121E-2
2.555014495E2,-3.867523849E-2,-8.849877834E-2,3.519380629E-2
2.555114815E2,-6.728683412E-2,-5.901010036E-3,1.233645558E-2
2.555215125E2,-7.246278942E-2,3.145100355E-2,-2.887647450E-2
2.555315435E2,-8.454547584E-2,5.059186399E-2,-5.103683710E-2
2.555415755E2,-5.972346067E-2,4.653272688E-2,-3.356828034E-2
2.555516065E2,2.185864627E-2,5.691913605E-2,-8.391894668E-2
2.555616385E2,1.004779691E-1,7.393921137E-2,-1.398458102E-1
2.555716695E2,1.681898957E-1,1.158649170E-1,-1.717271689E-1
2.555817015E2,1.643769264E-1,9.316544116E-2,-1.750188589E-1
2.555917325E2,1.625157577E-1,5.155957818E-2,-1.543942675E-1
2.556017635E2,1.592933571E-1,-5.903933644E-3,-1.214782441E-1
2.556117955E2,1.583075166E-1,-4.850265384E-3,-8.592658818E-2
2.556218265E2,1.583811915E-1,2.935886979E-2,-1.692535043E-2
2.556318585E2,1.576830339E-1,5.674371958E-2,-1.633858234E-2
2.556418895E2,1.397923082E-1,6.902345717E-2,-1.369534850E-2
2.556519215E2,7.868948936E-2,5.699690402E-2,-4.095506787E-2
2.556619525E2,1.110444725E-2,3.255203426E-2,-6.581684411E-2
2.556719835E2,-2.416011035E-2,2.544708252E-2,-5.957143307E-2
2.556820155E2,-2.419402421E-2,3.158139646E-2,-7.819423020E-2
2.556920465E2,3.314903498E-2,3.181353092E-2,-8.128331423E-2
2.557020785E2,8.263928354E-2,2.907118678E-2,-8.265273213E-2
2.557121095E2,1.564445937E-1,1.588863909E-2,-1.189227185E-1
2.557221415E2,1.807409441E-1,2.662822008E-2,-1.505582017E-1
2.557321725E2,2.064160681E-1,7.390880585E-3,-1.466148394E-1
2.557422035E2,1.861899644E-1,-2.461268485E-2,-1.287410706E-1
2.557522355E2,1.554464740E-1,-6.972629249E-2,-1.377650785E-1
2.557622665E2,1.357138753E-1,-9.402088881E-2,-9.472138524E-2
2.557722985E2,1.039289957E-1,-9.066224813E-2,-5.872417152E-2
2.557823295E2,5.466386497E-2,-9.777947903E-2,-2.704746544E-2
2.557923615E2,5.025681853E-3,-7.988582969E-2,4.255018830E-2
2.558023925E2,-2.999329269E-2,-8.352338254E-2,5.843034893E-2
2.558124235E2,-5.999944925E-2,-7.072908998E-2,4.344218105E-2
2.558224555E2,-1.188142526E-1,-6.417670012E-2,8.627859056E-2
2.558324865E2,-1.526374716E-1,-4.180174470E-2,8.851865888E-2
2.558425185E2,-1.653458101E-1,-3.281515896E-2,4.481364548E-2
2.558525495E2,-1.734757787E-1,-3.943069875E-2,5.369498134E-2
2.558625815E2,-1.371902972E-1,-3.405359924E-2,3.817120850E-2
2.558726125E2,-7.499521852E-2,-3.853022754E-2,2.147682309E-3
2.558826435E2,-4.094220400E-3,-3.199362516E-2,-4.483177185E-2
2.558926755E2,7.697450101E-2,-3.775897980E-2,-4.068492651E-2
2.559027065E2,1.460552609E-1,-5.190865695E-2,-7.243998528E-2
2.559127385E2,1.852637655E-1,-4.580240965E-2,-1.160415030E-1
2.559227695E2,1.651791644E-1,-2.566927671E-4,-1.039553082E-1
2.559328015E2,1.323195666E-1,5.770032406E-2,-1.000470293E-1
2.559428325E2,7.488412142E-2,8.059275806E-2,-1.147217864E-1
2.559528635E2,1.031916618E-2,6.348906755E-2,-5.551171124E-2
2.559628955E2,-1.847720146E-2,3.856238723E-3,-4.174678087E-2
2.559729265E2,-4.114451766E-2,-1.794335067E-2,-1.034050852E-2
2.559829585E2,-3.617555380E-2,-1.208268642E-2,-8.139324188E-4
2.559929895E2,-7.423624992E-3,1.147106767E-2,2.706559181E-2
2.560030215E2,3.301337957E-3,1.062263668E-2,3.263331056E-3
2.560130525E2,2.231589854E-2,6.437784433E-3,3.332328200E-2
2.560230835E2,6.284236550E-2,7.098519802E-3,1.344245642E-2
2.560331155E2,1.012269974E-1,3.473830819E-2,2.092133760E-3
2.560431465E2,1.292778450E-1,1.925955892E-2,-4.421021283E-2
2.560531785E2,1.265185440E-1,1.543723404E-2,-3.965493947E-2
2.560632095E2,1.481818932E-1,2.732988596E-3,-1.011258405E-1
2.560732415E2,1.594681889E-1,3.424129486E-3,-1.360769874E-1
2.560832725E2,1.729840279E-1,1.428357840E-2,-9.072364390E-2
2.560933035E2,1.845410496E-1,-5.672383904E-3,-1.015643817E-1
2.561033355E2,1.702954781E-1,2.550964773E-2,-9.511022508E-2
2.561133665E2,1.516627407E-1,4.368103981E-2,-2.695303291E-2
2.561233985E2,1.031144786E-1,3.621765375E-2,-2.072019339E-2
2.561334295E2,2.601484716E-2,6.944153309E-3,2.411976457E-3
2.561434615E2,-4.362022877E-2,-5.187474310E-2,1.117198259E-2
2.561534925E2,-5.405107677E-2,-1.141282940E-1,4.273028255E-2
2.561635235E2,-1.183008671E-2,-1.516849601E-1,1.852339447E-2
2.561735555E2,5.117483139E-2,-1.469826293E-1,1.137517333E-2
2.561835865E2,5.747403681E-2,-8.857946992E-2,1.006773591E-2
2.561936185E2,7.681721091E-2,-1.699025452E-2,-2.664108396E-2
2.562036495E2,6.589870512E-2,1.977177501E-2,-2.902762502E-2
2.562136815E2,4.779221714E-2,1.266565382E-2,-7.723353267E-2
2.562237125E2,1.405319810E-2,-4.183624327E-2,-8.103012979E-2
2.562337435E2,3.446582794E-2,-6.393930316E-2,-5.978719532E-2
2.562437755E2,8.923201919E-2,-6.086717606E-2,-9.934507102E-2
2.562538065E2,1.154024023E-1,-2.826134741E-2,-7.533260286E-2
2.562638385E2,1.168221062E-1,-1.437771857E-2,-2.339529455E-2
2.562738695E2,5.934748471E-2,-4.220344841E-2,-2.143881619E-2
2.562839005E2,1.472796679E-2,-6.660972655E-2,-1.262998581E-2
2.562939325E2,-4.978085518E-2,-4.262737155E-2,-4.415992677E-2
2.563039635E2,-9.057512462E-2,-1.441104770E-2,-1.202655315E-2
2.563139955E2,-1.170027852E-1,1.693295181E-2,-3.004708707E-2
2.563240265E2,-9.217550755E-2,-1.637512743E-2,-6.124899924E-2
2.563340585E2,-7.776796818E-2,-4.443708479E-2,-5.651860178E-2
2.563440895E2,-4.321209311E-2,-5.509422004E-2,-5.084563315E-2
2.563541205E2,-1.308431447E-2,-9.663751781E-2,-4.525949568E-2
2.563641525E2,5.526846707E-2,-1.019017661E-1,-2.888875365E-2
2.563741835E2,8.179845393E-2,-1.170782143E-1,-2.745384693E-2
2.563842155E2,1.125583166E-1,-8.828184664E-2,-5.439021528E-2
2.563942465E2,1.422738665E-1,-2.453316271E-2,-9.703512847E-2
2.564042785E2,1.335808110E-1,9.441499114E-3,-1.240165204E-1
2.564143095E2,1.146662378E-1,3.623636484E-2,-1.034983483E-1
2.564243405E2,9.909744143E-2,1.638623714E-2,-8.496706009E-2
2.564343725E2,7.830474257E-2,-5.437501252E-2,-6.491578817E-2
2.564444035E2,7.250313520E-2,-8.281411529E-2,-3.491255522E-2
2.564544355E2,8.541963458E-2,-5.819733739E-2,-1.154181898E-2
2.564644665E2,7.071798027E-2,4.239231348E-4,-1.950631142E-3
2.564744985E2,5.831428170E-2,3.678775728E-2,-1.729898751E-3
2.564845295E2,3.622350097E-3,5.414404750E-2,-4.123456478E-3
2.564945605E2,-6.483918965E-2,3.463130414E-2,1.548781246E-2
2.565045925E2,-7.527471542E-2,3.823143482E-2,2.070674479E-2
2.565146235E2,-7.190379560E-2,2.126807749E-2,5.278895527E-2
2.565246555E2,-3.491255522E-2,2.923081577E-2,6.336832255E-2
2.565346865E2,4.451602221E-2,7.680200815E-2,5.767401159E-2
2.565447185E2,1.046353394E-1,1.063766402E-1,3.682547182E-2
2.565547495E2,1.363734412E-1,1.092505467E-1,4.184852242E-3
2.565647805E2,1.310355181E-1,8.709603131E-2,-5.422883213E-2
2.565748125E2,1.356220740E-1,4.163392961E-2,-1.017240107E-1
2.565848435E2,1.477427673E-1,1.508815527E-2,-8.636805296E-2
2.565948755E2,1.724069077E-1,1.506008863E-2,-1.173530334E-1
2.566049065E2,2.090233415E-1,3.493068159E-2,-9.272631526E-2
2.566149383E2,1.757269567E-1,4.394065619E-2,-2.051671028E-2
2.566249693E2,1.112105334E-1,6.166473627E-3,5.632038116E-3
2.566350003E2,8.073309124E-2,-2.368122339E-2,1.188651234E-2
2.566450323E2,3.722746789E-2,3.045814633E-3,1.315623522E-3
2.566550632E2,-5.768278241E-3,6.040173769E-4,-1.379036576E-2
2.566650953E2,-7.218446195E-2,-1.768022597E-2,1.276856482E-2
2.566751263E2,-1.013035959E-1,-4.053289890E-2,1.560826510E-2
2.566851573E2,-1.050803125E-1,-4.745717168E-2,-2.573885858E-2
2.566951893E2,-7.119511306E-2,-7.005549073E-3,-5.917616129E-2
2.567052203E2,3.020086884E-3,4.256363690E-2,-8.715684235E-2
2.567152523E2,6.914683342E-2,6.395801425E-2,-1.518264627E-1
2.567252832E2,1.055551064E-1,4.918210030E-2,-1.650590041E-1
2.567353152E2,1.302467287E-1,1.257385254E-2,-2.103465664E-1
2.567453463E2,1.712602687E-1,-2.758657873E-2,-2.037664023E-1
2.567553773E2,2.199728376E-1,-3.989087462E-2,-2.083573437E-1
2.567654093E2,2.686111468E-1,-1.294807434E-2,-2.228134149E-1
2.567754403E2,2.799430507E-1,-6.109755635E-3,-1.829780889E-1
2.567854723E2,2.201675498E-1,-2.594234169E-2,-1.394824058E-1
2.567955033E2,1.044879895E-1,-4.302264333E-2,-8.290123880E-2
2.568055352E2,7.735866308E-3,-5.574033737E-2,2.713751256E-2
2.568155663E2,-1.052604067E-1,-5.545148492E-2,2.432149351E-2
2.568255973E2,-2.039210612E-1,-8.540910959E-2,9.484125316E-2
2.568356293E2,-2.641275018E-1,-1.241609466E-1,1.858900023E-1
2.568456603E2,-2.327951968E-1,-1.731565207E-1,2.037731266E-1
2.568556923E2,-1.605464154E-1,-1.906806260E-1,1.627455533E-1
2.568657233E2,-1.118350160E-1,-2.020002508E-1,1.588577396E-1
2.568757552E2,-4.322437227E-2,-2.113803542E-1,1.185675001E-1
2.568857863E2,2.923315465E-2,-1.726507366E-1,1.986416101E-2
2.568958173E2,4.878975213E-2,-1.252070135E-1,-3.269704521E-2
2.569058493E2,4.838161647E-2,-8.344970763E-2,-7.798548460E-2
2.569158803E2,9.305492878E-2,-2.344441116E-2,-7.156728834E-2
2.569259123E2,1.285241389E-1,-3.724676371E-3,-1.286972165E-3
2.569359433E2,1.388894981E-1,-5.155022264E-2,1.452828437E-2
2.569459752E2,1.337918955E-1,-1.037389612E-1,1.708702594E-2
2.569560062E2,1.343222380E-1,-1.074297237E-1,4.143220067E-2
2.569660373E2,1.056901771E-1,-6.545607090E-2,4.373424947E-2
2.569760693E2,6.594782174E-2,1.206572950E-2,3.792621017E-2
2.569861003E2,2.225625694E-2,8.324037731E-2,2.335377932E-2
2.569961323E2,-3.130306900E-2,1.354735547E-1,-6.424160421E-2
2.570061633E2,-7.450112879E-2,1.467867476E-1,-5.795146197E-2
2.570161952E2,-1.099598140E-1,1.320926946E-1,-6.476463765E-2
2.570262262E2,-1.050323653E-1,1.427428132E-1,-8.860285878E-2
2.570362573E2,-3.949794173E-3,1.880610734E-1,-7.221311331E-2
2.570462893E2,1.301391399E-1,2.102138346E-1,-1.410137916E-1
2.570563203E2,2.296762919E-1,1.816531098E-1,-1.638448298E-1
2.570663523E2,3.184937435E-1,1.397005069E-1,-1.870857579E-1
2.570763833E2,3.645329654E-1,1.021473491E-1,-1.913501322E-1
2.570864143E2,3.431982297E-1,8.253052533E-2,-2.051121390E-1
2.570964462E2,2.850728130E-1,6.736635625E-2,-1.612539285E-1
2.571064772E2,2.287524319E-1,8.303221643E-2,-1.189674497E-1
2.571165093E2,2.117522371E-1,9.312918842E-2,-9.319467723E-2
2.571265403E2,1.367014700E-1,8.699604392E-2,-4.579246938E-2
2.571365723E2,3.927340865E-2,6.848083556E-2,-3.527479023E-2
2.571466033E2,-7.693415523E-2,4.723205388E-2,3.132353425E-3
2.571566343E2,-1.365459341E-1,1.955367386E-2,1.654762030E-2
2.571666662E2,-1.580666113E-1,-4.147313118E-2,1.531502724E-2
2.571766972E2,-1.186604708E-1,-1.137523180E-1,-9.671294689E-3
2.571867293E2,-1.275511622E-2,-1.437251455E-1,-1.670958817E-2
2.571967603E2,1.335948443E-1,-1.220577031E-1,-5.023693800E-2
2.572067923E2,2.292231327E-1,-6.407671273E-2,-4.492883563E-2
2.572168233E2,2.735321635E-1,-4.137782156E-2,-3.514585912E-2
2.572268543E2,2.641444588E-1,-5.350728571E-2,-1.442975879E-2
2.572368863E2,1.965904069E-1,-1.201404011E-1,-6.707341075E-3
2.572469172E2,1.262752998E-1,-1.824015534E-1,-2.914837003E-2
