"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.754865020E2,-1.200579554E-2,9.593073562E-2,4.504051745E-2
3.754965340E2,-5.063191742E-2,7.272342905E-2,4.908503652E-2
3.755065670E2,-2.273719043E-2,2.139803186E-2,6.489473820E-2
3.755165990E2,5.531553715E-2,-3.154280484E-3,8.192183018E-2
3.755266320E2,7.295658678E-2,-3.398971841E-2,7.665582776E-2
3.755366640E2,1.023157489E-1,-5.485448420E-2,5.264189780E-2
3.755466970E2,8.788949847E-2,-5.242905915E-2,1.666164100E-2
3.755567290E2,-5.734364390E-3,-8.689868778E-2,-3.262746334E-2
3.755667620E2,-6.667492300E-2,-1.054564346E-1,-6.552682221E-2
3.755767940E2,-8.184640110E-2,-1.277232166E-1,-4.724316359E-2
3.755868270E2,-2.721060276E-2,-1.400826225E-1,8.647447228E-3
3.755968590E2,6.726490706E-2,-1.442648435E-1,4.152867973E-2
3.756068920E2,1.282098511E-1,-1.021279071E-1,6.209333718E-2
3.756169250E2,1.347979090E-1,-3.409979224E-2,2.216504037E-2
3.756269570E2,8.718958676E-2,5.825464010E-2,6.624895334E-4
3.756369900E2,-2.631042391E-2,1.147542384E-1,-1.282411337E-2
3.756470220E2,-1.236817673E-1,1.356429778E-1,-1.131143868E-2
3.756570540E2,-2.141484261E-1,1.048119253E-1,-2.591485977E-2
3.756670870E2,-2.512566108E-1,6.246434301E-2,-5.532810867E-2
3.756771200E2,-1.566492462E-1,3.720174015E-2,-1.639266908E-2
3.756871520E2,-3.185124546E-2,-3.648370206E-3,5.647474766E-2
3.756971850E2,1.728664988E-1,-3.386283383E-2,1.496963221E-1
3.757072170E2,3.844468278E-1,-5.104648501E-2,1.838048851E-1
3.757172500E2,4.733566654E-1,-5.922045395E-2,1.679355419E-1
3.757272820E2,4.536170501E-1,-3.111128032E-2,1.902912015E-1
3.757373150E2,3.636161220E-1,-1.497764289E-3,1.210531515E-1
3.757473470E2,1.546375117E-1,1.705954403E-2,8.846603394E-2
3.757573800E2,7.582961619E-3,4.926454604E-2,5.010011315E-2
3.757674120E2,-8.967056036E-2,8.997695446E-2,7.265399337E-2
3.757774450E2,-1.760295501E-1,1.152800493E-1,2.866539001E-2
3.757874770E2,-2.750325590E-1,1.429167679E-1,-9.706670344E-2
3.757975100E2,-3.497561744E-1,1.591438146E-1,-7.931104839E-2
3.758075420E2,-3.075720218E-1,1.501108897E-1,3.138726890E-2
3.758175750E2,-2.328484064E-1,9.661047444E-2,-3.972013593E-3
3.758276070E2,-2.080632287E-1,4.142781526E-2,-6.317097902E-2
3.758376400E2,-1.321383029E-1,-1.888709128E-2,-6.160450995E-2
3.758476720E2,1.586378843E-2,-4.605383992E-2,5.051643491E-2
3.758577050E2,1.432059127E-1,-6.630391717E-2,6.287335575E-2
3.758677370E2,1.859753716E-1,-5.985473067E-2,7.567875803E-2
3.758777700E2,2.665257373E-1,-8.027028412E-2,8.528164029E-2
3.758878020E2,3.189814013E-1,-8.901801109E-2,1.657042444E-1
3.758978350E2,3.222429782E-1,-1.200794439E-1,1.645254457E-1
3.759078670E2,2.328250176E-1,-9.702869654E-2,4.453064024E-2
3.759179000E2,6.195826650E-2,-4.594946712E-2,-7.155237794E-2
3.759279320E2,-3.284614921E-2,-9.575254172E-3,-8.850170195E-2
3.759379650E2,-8.771408200E-3,-3.910296232E-2,1.317494631E-2
3.759479970E2,3.363318443E-2,-6.395085141E-2,1.367359686E-1
3.759580300E2,8.512493491E-2,-3.790501401E-2,1.722724217E-1
3.759680620E2,1.119531298E-1,1.647116795E-2,2.069920188E-1
3.759780950E2,1.295637739E-1,1.324270092E-1,1.131395298E-1
3.759881270E2,3.067420095E-2,2.398174104E-1,2.509449542E-2
3.759981600E2,-8.693347871E-2,2.611471760E-1,-6.307157636E-2
3.760081920E2,-2.005127192E-1,2.134118231E-1,-6.576831222E-2
3.760182250E2,-2.483221856E-1,1.136397591E-1,-7.613250196E-2
3.760282570E2,-2.125781563E-1,1.366421208E-2,-7.519811690E-2
3.760382900E2,-4.478002399E-2,-8.212180495E-2,7.314866781E-4
3.760483220E2,2.149699599E-1,-1.451166366E-1,1.558867693E-1
3.760583550E2,4.092273277E-1,-1.755645503E-1,2.549748552E-1
3.760683870E2,4.675734767E-1,-1.594719896E-1,2.491697395E-1
3.760784200E2,4.370039409E-1,-7.241264954E-2,2.053892970E-1
3.760884520E2,3.397729307E-1,3.340967461E-2,1.196854877E-1
3.760984850E2,2.144799632E-1,1.087665434E-1,1.248485792E-1
3.761085170E2,1.619795680E-2,1.479487355E-1,1.512733161E-2
3.761185500E2,-2.004062998E-1,1.469395061E-1,-2.455830574E-3
3.761285820E2,-3.108262897E-1,1.453050631E-1,1.158508837E-2
3.761386150E2,-3.263983020E-1,1.653425941E-1,-1.193580437E-1
3.761486470E2,-3.645119154E-1,1.463585852E-1,-8.384497941E-2
3.761586800E2,-3.636111519E-1,7.888931796E-2,-3.324902236E-2
3.761687120E2,-3.027583015E-1,-3.580820248E-2,-5.019951582E-2
3.761787450E2,-2.422378653E-1,-1.207422258E-1,-4.877279520E-2
3.761887770E2,-1.271108669E-1,-1.725296992E-1,-7.478881180E-2
3.761988100E2,-9.998738766E-3,-1.620858411E-1,-8.228903532E-2
3.762088420E2,9.706641108E-2,-1.558917394E-1,-8.633413911E-2
3.762188750E2,1.538829285E-1,-1.613464607E-1,-1.169372964E-1
3.762289070E2,1.837864664E-1,-1.626353332E-1,-4.289166570E-2
3.762389400E2,2.537817308E-1,-1.234700981E-1,2.360228598E-2
3.762489720E2,2.956565657E-1,-7.860835925E-2,4.913649201E-2
3.762590050E2,3.078009403E-1,-2.532282919E-2,1.069011354E-1
3.762690370E2,2.909659293E-1,1.898313180E-2,1.842533666E-1
3.762790700E2,2.510914269E-1,3.835773468E-2,2.894699192E-1
3.762891020E2,1.830102485E-1,5.710785493E-2,2.798635286E-1
3.762991350E2,7.199150383E-2,1.010201521E-1,1.770209455E-1
3.763091670E2,3.377059400E-3,1.500196731E-1,1.871968549E-1
3.763192000E2,6.222753078E-2,2.171895629E-1,1.207853490E-1
3.763292320E2,9.635860562E-2,2.647810744E-1,7.692421496E-2
3.763392650E2,1.171670920E-1,2.673906867E-1,3.252162874E-2
3.763492970E2,8.923815876E-2,2.506749590E-1,2.480973601E-3
3.763593300E2,5.641305953E-2,1.840726876E-1,6.376505613E-2
3.763693620E2,6.088091701E-2,1.021096346E-1,7.914206386E-2
3.763793956E2,7.710752517E-2,1.951157391E-2,9.646794856E-2
3.763894276E2,1.048157260E-1,-1.453617811E-2,7.554017901E-2
3.763994606E2,8.628531486E-2,-3.211890176E-2,1.569597334E-1
3.764094926E2,1.626870811E-1,-5.212792754E-2,1.263308483E-1
3.764195256E2,1.569717202E-1,-2.594497293E-2,6.912344456E-2
3.764295576E2,1.962968767E-2,-3.330574036E-2,4.025398672E-2
3.764395906E2,-4.886635065E-2,-3.885913342E-2,-3.657491863E-2
3.764496226E2,-6.127326518E-2,-2.855019987E-2,-8.402565837E-2
3.764596556E2,-8.871161699E-2,-2.518059567E-2,-4.694437087E-2
3.764696876E2,-1.132693380E-1,-3.415738732E-2,-3.045229912E-3
3.764797206E2,-1.959419507E-1,-2.414403051E-2,-3.391034245E-2
3.764897526E2,-2.549362636E-1,2.486762345E-2,-6.305871248E-2
3.764997856E2,-2.245330811E-1,2.561606705E-2,-1.205578923E-2
3.765098176E2,-1.429971671E-1,5.459399074E-3,5.178235710E-2
3.765198506E2,-7.576354265E-2,-7.069941536E-2,4.057792246E-2
3.765298826E2,-8.890749872E-2,-1.335720402E-1,-6.445619702E-2
3.765399156E2,-1.009685504E-1,-1.421249087E-1,-9.795138717E-2
3.765499476E2,-7.657396674E-2,-1.354030958E-1,-1.471785110E-1
3.765599806E2,-3.315342039E-2,-1.405515692E-1,-1.788078547E-1
3.765700126E2,7.077499062E-2,-1.895373492E-1,2.524184525E-2
3.765800456E2,2.837846714E-1,-2.425414820E-1,1.769922942E-1
3.765900776E2,4.101745766E-1,-2.050109822E-1,1.179991508E-1
3.766001106E2,4.338446903E-1,-8.653732985E-2,1.273342305E-1
3.766101426E2,5.137582943E-1,8.351183429E-2,2.051887375E-1
3.766201756E2,5.418652752E-1,2.404375076E-1,1.790458363E-1
3.766302076E2,4.248189282E-1,3.146000826E-1,2.121872699E-1
3.766402406E2,2.378743806E-1,3.439897965E-1,1.428334451E-1
3.766502726E2,7.284227371E-2,3.694493043E-1,1.837347186E-1
3.766603056E2,1.234464169E-2,3.757026091E-1,2.036134976E-1
3.766703376E2,-6.452080876E-2,3.872127070E-1,1.620117277E-1
3.766803706E2,-1.883183509E-1,3.289359936E-1,1.454494894E-1
3.766904026E2,-2.759444323E-1,2.161015423E-1,1.364436078E-1
3.767004356E2,-2.624215767E-1,8.885662794E-2,1.574701953E-1
3.767104676E2,-1.972110888E-1,-4.300934091E-2,1.499284565E-1
3.767205006E2,-7.224030286E-2,-1.183672330E-1,3.816068351E-2
3.767305326E2,7.778550982E-3,-1.589955877E-1,-8.382919192E-2
3.767405656E2,5.208992064E-2,-1.858604738E-1,-2.594140613E-1
3.767505976E2,4.312526196E-2,-2.368518488E-1,-1.840995848E-1
3.767606306E2,7.632633716E-2,-3.272995041E-1,2.374788165E-2
3.767706626E2,1.335506979E-1,-3.742500146E-1,-6.526077390E-3
3.767806956E2,1.227394885E-1,-3.374856462E-1,-3.659889221E-2
3.767907276E2,1.203003225E-1,-2.129782520E-1,-2.477816105E-2
3.768007606E2,1.558630881E-1,-9.256434739E-2,-7.072207332E-3
3.768107926E2,1.346815494E-1,-9.267836809E-3,-1.599096537E-2
3.768208256E2,1.016146678E-1,1.168368705E-1,-6.511985600E-2
3.768308576E2,-8.686623573E-3,2.113280216E-1,1.123834848E-3
3.768408906E2,-2.042163455E-1,1.876723798E-1,4.088080823E-2
3.768509226E2,-3.113431835E-1,1.310244083E-1,6.162380576E-2
3.768609556E2,-2.603566325E-1,8.586913928E-2,1.705264431E-1
3.768709876E2,-1.079875481E-1,9.518784687E-2,2.538364023E-1
3.768810206E2,1.401668224E-1,1.013350247E-1,2.126334125E-1
3.768910526E2,4.011704493E-1,1.096567820E-1,2.049414003E-1
3.769010856E2,5.175788650E-1,1.257937816E-1,1.730998027E-1
3.769111176E2,5.256790128E-1,1.499945301E-1,2.009372270E-1
3.769211506E2,4.421635240E-1,1.594773982E-1,2.466653770E-1
3.769311826E2,3.434981918E-1,1.763072929E-1,2.718230224E-1
3.769412156E2,2.289293101E-1,2.039769021E-1,2.551607966E-1
3.769512476E2,1.191931522E-1,2.162181942E-1,2.321233517E-1
3.769612806E2,2.786782980E-2,2.260112572E-1,2.222351253E-1
3.769713126E2,-3.578408271E-2,2.019625363E-1,1.573895037E-1
3.769813456E2,-1.145317519E-1,1.718308108E-1,1.105825424E-1
3.769913776E2,-1.647955871E-1,1.159437083E-1,1.348058027E-1
3.770014106E2,-1.612591910E-1,4.600340769E-2,8.551552892E-3
3.770114426E2,-2.252815247E-1,1.625525951E-4,-3.833434582E-2
3.770214756E2,-1.957174176E-1,-6.313925788E-2,-1.398314846E-1
3.770315076E2,-1.558674735E-1,-1.149850573E-1,-2.492901921E-1
3.770415406E2,-2.655413586E-1,-1.983372626E-1,-2.403661716E-1
3.770515726E2,-3.500002956E-1,-2.804671074E-1,-3.131423718E-1
3.770616056E2,-3.414133671E-1,-3.133585726E-1,-3.496939015E-1
3.770716376E2,-1.812797651E-1,-2.990562831E-1,-2.903557724E-1
3.770816706E2,1.635086149E-2,-2.824681708E-1,-1.820922357E-1
3.770917026E2,9.321163416E-2,-2.928500484E-1,-1.045248270E-1
3.771017356E2,9.491902113E-2,-3.119597724E-1,-7.695052743E-2
3.771117676E2,8.710334033E-2,-2.876555282E-1,-3.858109832E-2
3.771218006E2,8.313044965E-2,-2.414724648E-1,-9.031609297E-3
3.771318326E2,1.268202603E-1,-1.610510302E-1,-3.678541839E-2
3.771418656E2,1.553956032E-1,-7.824320063E-2,-1.982381523E-2
3.771518976E2,1.670324394E-1,-3.017316766E-2,4.070071399E-2
3.771619306E2,2.357737684E-1,4.313374043E-2,9.279765129E-2
3.771719626E2,3.012222379E-1,1.182013913E-1,9.047864556E-2
3.771819956E2,2.951209608E-1,1.927949792E-1,1.155134994E-1
3.771920276E2,3.048261693E-1,2.377756358E-1,2.838782269E-1
3.772020606E2,3.165764415E-1,2.421284493E-1,2.893208152E-1
3.772120926E2,2.025194836E-1,2.529609279E-1,2.678568560E-1
3.772221256E2,5.495008618E-2,2.557846946E-1,2.658383971E-1
3.772321576E2,3.580542505E-3,2.632113162E-1,2.219158673E-1
3.772421906E2,1.170320213E-2,2.800574369E-1,1.982551092E-1
3.772522226E2,-5.374117434E-2,2.524799214E-1,1.497898775E-1
3.772622556E2,-1.923301256E-1,1.804458059E-1,1.056510007E-1
3.772722876E2,-2.332121032E-1,1.261769204E-1,4.416460454E-2
3.772823206E2,-2.153166997E-1,1.073156299E-1,-5.263488114E-2
3.772923526E2,-1.484403402E-1,9.384525307E-2,3.759759665E-4
3.773023856E2,-7.428361237E-2,3.819408573E-2,-8.646920979E-2
3.773124176E2,-9.651618809E-2,-2.528533392E-2,-9.325431883E-2
3.773224506E2,-1.180006126E-1,-7.495238766E-2,-5.335058033E-2
3.773324826E2,-9.696057647E-2,-1.197433021E-1,1.023028851E-2
3.773425156E2,-8.381340444E-2,-1.459366355E-1,-3.577560425E-2
3.773525476E2,-8.958489865E-2,-1.538653868E-1,-5.603971481E-3
3.773625806E2,-3.137031198E-4,-1.091710977E-1,-3.066279888E-2
3.773726126E2,1.367055631E-1,-6.559684262E-2,-8.474954367E-2
3.773826446E2,3.084236687E-1,-4.412637837E-2,1.121133435E-1
3.773926766E2,1.126352075E-1,-1.218670108E-1,-3.570192933E-2
3.774027096E2,-1.023601878E-1,-1.615562296E-1,-7.688211501E-2
3.774127416E2,-5.668934047E-2,-1.383414678E-1,2.681182265E-2
3.774227746E2,4.299048364E-2,-5.771026433E-2,5.771026433E-2
3.774328066E2,1.327838355E-1,2.776331082E-2,8.309478164E-3
3.774428396E2,2.013210967E-1,5.437859394E-2,-2.041087568E-2
3.774528716E2,2.312012458E-1,4.012659051E-2,2.598151803E-2
3.774629046E2,2.035322213E-1,1.808916561E-2,9.340751588E-2
3.774729366E2,1.856795025E-1,1.446615770E-2,9.203283548E-2
3.774829696E2,1.702861226E-1,4.836268611E-2,8.600669503E-2
3.774930016E2,1.695183831E-1,7.748759419E-2,1.332779253E-1
3.775030346E2,9.312509537E-2,7.338957310E-2,1.849556172E-1
3.775130666E2,-3.634044528E-4,3.208659589E-2,1.607288486E-1
3.775230996E2,-1.846579939E-2,2.364387430E-2,9.753857374E-2
3.775331316E2,-1.106234729E-2,7.037650287E-2,7.246220469E-2
3.775431646E2,4.531270534E-2,1.531015943E-1,7.500515878E-2
3.775531966E2,1.231435311E-1,1.693797310E-1,5.314768195E-2
3.775632296E2,1.180611312E-1,6.284017280E-2,2.658085763E-2
3.775732616E2,-1.732646942E-2,-1.182745546E-2,7.992325187E-2
3.775832946E2,-4.223063797E-2,-1.887261942E-2,4.273729920E-2
3.775933276E2,8.286089301E-3,2.587765686E-2,7.272591412E-2
3.776033596E2,-2.774503827E-3,3.780948512E-2,3.809928775E-2
3.776133926E2,-1.111403668E-1,9.427246526E-3,-3.613053024E-2
3.776234246E2,-1.655077779E-1,-2.189329103E-2,-7.829889536E-2
3.776334566E2,-1.176120651E-1,-1.426852182E-2,-3.791334629E-2
3.776434896E2,-4.317116261E-2,1.162024476E-2,-3.773851454E-2
3.776535216E2,2.109704643E-2,2.145219170E-2,2.779181600E-3
3.776635546E2,9.340079159E-2,-3.868079334E-3,1.152269858E-1
3.776735866E2,1.361325359E-1,-3.165141687E-2,1.941065097E-1
3.776836196E2,1.612764403E-1,-2.565407395E-2,2.127977192E-1
3.776936516E2,1.480064768E-1,1.695765629E-3,5.319212079E-2
3.777036846E2,9.904276997E-2,4.505367368E-2,3.071133077E-2
3.777137166E2,3.803584546E-2,5.560095437E-2,-1.074659765E-2
3.777237496E2,-1.891515791E-2,5.417109087E-2,-4.114919543E-2
3.777337826E2,2.773217440E-2,2.667645961E-2,1.163595915E-3
3.777438146E2,3.437899679E-2,-1.382011347E-2,-1.295041323E-2
3.777538466E2,3.007690787E-2,-7.330069542E-3,2.063599348E-2
3.777638796E2,5.829937130E-2,2.150372028E-2,8.122016430E-2
3.777739126E2,1.104156044E-1,3.201102063E-2,9.611243784E-2
3.777839446E2,1.031320202E-1,3.472822174E-2,9.009272933E-2
3.777939766E2,6.271489620E-2,9.888957292E-3,6.812298596E-2
3.778040096E2,4.229875803E-3,8.579327166E-3,1.495308459E-2
3.778140426E2,-4.957094014E-2,5.503472462E-3,-6.275114894E-2
3.778240746E2,-8.981118590E-2,1.543504134E-2,-1.176149887E-1
3.778341076E2,-7.805828243E-2,1.067482308E-2,-1.112970722E-1
3.778441396E2,-3.116215110E-2,-2.073627323E-2,3.302390456E-2
3.778541716E2,2.390487939E-2,-4.394255653E-3,1.350157177E-1
3.778642046E2,6.625421584E-2,-2.833487615E-3,2.382582504E-1
3.778742366E2,1.290281689E-1,1.639215745E-2,1.705001307E-1
3.778842696E2,1.668511757E-1,3.463305831E-2,1.416710186E-1
3.778943016E2,4.226016641E-2,8.608051613E-3,9.205154657E-2
3.779043346E2,-3.968154430E-2,-5.905322358E-3,1.789832711E-3
3.779143666E2,-1.494139016E-2,7.602622882E-3,-4.092641652E-2
3.779243996E2,6.489795417E-2,3.096100688E-2,-3.038447142E-2
3.779344326E2,1.291682097E-1,4.983114123E-2,1.616170406E-3
3.779444646E2,1.719341603E-1,3.783353180E-2,3.501722038E-2
3.779544976E2,2.089490819E-1,2.119250223E-2,1.071975893E-1
3.779645296E2,2.107061702E-1,8.341199309E-3,1.381106490E-1
3.779745626E2,1.291728875E-1,1.443231694E-2,1.801246476E-1
3.779845946E2,3.785253525E-2,1.833255596E-2,1.311039305E-1
3.779946276E2,6.687168181E-3,1.609219529E-2,7.936308861E-2
3.780046596E2,5.028605461E-4,2.857570834E-2,2.098273337E-2
3.780146926E2,8.834558129E-3,6.656806514E-2,-7.274813354E-2
3.780247246E2,3.200531960E-2,1.051354956E-1,-1.531034946E-1
3.780347576E2,-1.746124774E-2,9.867541865E-2,-1.384772694E-1
3.780447896E2,-9.646063954E-2,4.022043832E-2,-3.678424895E-2
3.780548226E2,-1.323330152E-1,-3.490700036E-2,7.365035892E-2
3.780648546E2,-9.358468652E-2,-6.053987816E-2,2.343909019E-1
3.780748876E2,-5.145783663E-2,-3.371833451E-2,3.168880981E-1
3.780849196E2,1.517791003E-2,5.506396070E-3,3.218085301E-1
3.780949526E2,4.783051640E-2,2.167277791E-2,2.373782444E-1
3.781049846E2,-7.867721021E-3,-2.924484909E-3,3.016286194E-2
3.781150176E2,-4.550858706E-2,1.572082400E-2,-1.253520244E-1
3.781250496E2,-1.286124319E-2,2.522963919E-2,-1.658860928E-1
3.781350826E2,1.396578223E-2,5.194293626E-2,-2.201622874E-1
3.781451146E2,2.070235938E-2,2.797571093E-2,-1.378399229E-1
3.781551476E2,6.154311419E-2,-8.694005683E-3,-7.223065495E-2
3.781651796E2,1.557262632E-1,-2.154852457E-2,8.980446160E-2
3.781752126E2,2.128567761E-1,-5.405685090E-2,1.921050078E-1
3.781852446E2,2.215401837E-1,-4.518077753E-2,1.974511170E-1
3.781952776E2,1.946555632E-1,-1.972879797E-2,1.910302895E-1
3.782053096E2,1.873211083E-1,1.072459750E-2,3.943128347E-2
3.782153426E2,1.168071958E-1,3.914096922E-2,-5.054917932E-2
3.782253746E2,3.428105593E-2,6.230361767E-2,-9.559671342E-2
3.782354076E2,-3.967774361E-2,5.265980490E-2,-7.574366212E-2
3.782454396E2,-6.623959780E-2,2.332797848E-2,5.099883020E-2
3.782554726E2,-6.024795592E-2,-9.795401841E-3,1.915770042E-1
3.782655046E2,-4.048612118E-3,-2.235697523E-2,3.093779343E-1
3.782755376E2,5.138854712E-2,-1.400108479E-2,2.778181726E-1
3.782855696E2,4.905024558E-2,7.752384692E-3,2.222988600E-1
3.782956026E2,2.166101038E-2,7.966027334E-3,7.744403243E-2
3.783056346E2,-4.880027711E-2,1.378232583E-2,-5.000304937E-2
3.783156676E2,-1.200070846E-1,3.715496242E-2,-1.385638082E-1
3.783256996E2,-1.041956288E-1,3.799740002E-2,-1.783774996E-1
3.783357326E2,-3.247543573E-3,3.102949239E-2,-1.845591760E-1
3.783457646E2,4.496216476E-2,2.114594378E-2,-1.049358863E-1
3.783557976E2,8.308513373E-2,1.333684109E-2,-1.487940967E-2
3.783658296E2,1.065403622E-1,-3.693101406E-2,9.441323698E-2
3.783758626E2,9.648198187E-2,-4.192329369E-2,1.505605406E-1
3.783858951E2,1.095873463E-1,-1.346336022E-2,8.306496084E-2
3.783959281E2,7.477974862E-2,4.567705996E-2,1.082144201E-2
3.784059601E2,1.430287421E-2,3.634234563E-2,-5.544388354E-2
3.784159931E2,-1.400203496E-2,-2.761713043E-3,-7.029522657E-3
3.784260251E2,6.265730113E-2,-3.752384864E-2,2.105851328E-1
3.784360581E2,2.142943141E-1,-9.505453035E-3,3.499248666E-1
3.784460901E2,2.277601594E-1,3.986193091E-2,3.269534951E-1
3.784561231E2,1.403094944E-1,7.523320019E-2,2.188811624E-1
3.784661551E2,5.321492493E-2,1.111186590E-1,1.006691730E-1
3.784761881E2,-8.261940300E-2,9.463287301E-2,-1.671075761E-2
3.784862201E2,-1.438052523E-1,8.783519246E-2,-1.175582707E-1
3.784962531E2,-1.244267026E-1,8.044350788E-2,-1.546682096E-1
3.785062851E2,-8.601254225E-2,6.270554066E-2,-9.692578554E-2
3.785163181E2,-7.999575734E-3,3.891709395E-2,-5.864757299E-3
3.785263501E2,7.898360431E-2,-1.221234843E-2,9.634632647E-2
3.785363831E2,7.271802038E-2,-6.481163464E-2,1.169928449E-1
3.785464151E2,6.727280080E-2,-4.660632871E-2,3.962599576E-2
3.785564481E2,3.558878571E-2,-1.899884619E-2,-7.584306479E-2
3.785664801E2,-3.225148737E-2,-2.499787018E-2,-1.930429012E-1
3.785765131E2,-6.661732793E-2,-1.009197262E-1,-1.069210160E-1
3.785865451E2,-5.212968171E-2,-1.627731083E-1,1.379802561E-1
3.785965781E2,1.859882355E-2,-1.604823153E-1,3.226815194E-1
3.786066101E2,1.777498010E-1,-1.191899362E-1,2.783818442E-1
3.786166431E2,2.776029950E-1,-4.542387553E-2,1.436918163E-1
3.786266751E2,2.724995452E-1,5.008564129E-2,-1.789481878E-2
3.786367081E2,1.791981563E-1,1.083171118E-1,-1.389701897E-1
3.786467401E2,7.829801828E-2,1.251445214E-1,-9.978098094E-2
3.786567731E2,4.880817086E-2,9.196617723E-2,-1.176781386E-1
3.786668051E2,-5.250975072E-2,6.333952501E-2,-3.761455357E-2
3.786768381E2,-1.188262394E-1,1.459728152E-2,7.422221661E-2
3.786868701E2,-8.814706832E-2,1.717765778E-3,5.421012104E-2
3.786969031E2,-5.955155253E-2,6.116494551E-2,-3.950378895E-3
3.787069351E2,-8.270506471E-2,8.587557122E-2,-2.056424814E-1
3.787169681E2,-1.819583344E-1,3.173861347E-2,-4.554033744E-1
3.787270001E2,-2.853192732E-1,-8.112894773E-2,-1.345128572E-1
3.787370331E2,-7.202541769E-2,-1.873489556E-1,8.879242551E-1
3.787470651E2,3.206703696E-1,-2.203965414E-1,1.204329373E0
3.787570981E2,4.284778234E-1,-1.035943157E-1,6.762889624E-1
3.787671301E2,3.362631395E-1,1.087805036E-1,3.462136388E-2
3.787771631E2,2.566772720E-1,2.925854619E-1,-5.203916681E-1
3.787871951E2,1.115487948E-1,3.798859265E-1,-7.422742063E-1
3.787972281E2,-1.101340610E-1,2.604045796E-1,-5.986724371E-1
3.788072601E2,-2.736002836E-1,6.984009393E-2,-4.281600273E-1
3.788172931E2,-2.446820015E-1,-1.004677364E-1,1.076940179E-1
3.788273251E2,5.976614535E-2,-2.049544834E-1,5.051356977E-1
3.788373581E2,2.656065550E-1,-2.285512146E-1,6.188207728E-1
3.788473901E2,2.543573892E-1,-1.901586159E-1,4.817637920E-1
3.788574231E2,1.276605052E-1,-1.310429733E-1,2.642128712E-1
3.788674551E2,-9.526576102E-3,-4.980497494E-2,1.307671309E-2
3.788774881E2,-1.301762697E-1,-3.514103517E-3,-1.897760618E-1
3.788875201E2,-1.954987317E-1,3.162700474E-2,-3.177137250E-1
3.788975531E2,-1.480246031E-1,6.011741683E-2,-2.817568570E-1
3.789075851E2,-4.726187468E-2,4.337800786E-2,-1.909174383E-1
3.789176181E2,4.899498940E-2,4.145222738E-2,-4.820444584E-3
3.789276501E2,1.959860972E-1,7.937390596E-2,2.391259772E-1
3.789376831E2,3.723752511E-1,1.177354413E-1,3.956834221E-1
3.789477151E2,4.210082978E-1,1.437702421E-1,3.717484295E-1
3.789577481E2,3.009351397E-1,1.561363723E-1,2.783929539E-1
3.789677801E2,1.202851197E-1,1.650156616E-1,1.516171324E-1
3.789778131E2,-4.020077705E-2,1.292394727E-1,7.672716379E-3
3.789878451E2,-1.771343815E-1,1.190299418E-1,-1.430509615E-1
3.789978781E2,-2.436259943E-1,1.054673251E-1,-2.120422590E-1
3.790079101E2,-2.022072423E-1,5.085118800E-2,-7.854389369E-2
3.790179431E2,-1.002739012E-1,-1.194761574E-2,-5.174610436E-2
3.790279751E2,-6.305842012E-2,-1.104376046E-1,1.635653329E-1
3.790380081E2,4.492825091E-2,-1.572537021E-1,2.269748783E-1
3.790480401E2,1.635372663E-1,-1.265326504E-1,2.410871333E-1
3.790580731E2,2.071343985E-1,-5.971286260E-2,1.986410254E-1
3.790681051E2,1.859955445E-1,-2.259437218E-2,7.427776515E-2
3.790781381E2,1.077703241E-1,-2.653137557E-2,8.056644559E-2
3.790881701E2,7.030428976E-2,-1.728985123E-2,-4.808399320E-2
3.790982031E2,1.256186575E-2,1.932731353E-2,-9.329115629E-2
3.791082351E2,-2.638819188E-2,7.009912558E-2,-1.315085578E-1
3.791182681E2,-5.063484102E-2,9.562923856E-2,-6.799960971E-2
3.791283001E2,-1.243995130E-2,1.089787973E-1,2.490153730E-2
3.791383331E2,7.308434844E-3,7.427520700E-2,8.119619071E-2
3.791483651E2,3.554083854E-2,3.457714431E-2,1.606072265E-1
3.791583981E2,3.849368244E-2,3.390507996E-2,1.586741370E-1
3.791684301E2,3.162846655E-2,3.830978751E-2,1.282031268E-1
3.791784631E2,3.349899083E-2,3.319215819E-2,-5.370959938E-2
3.791884951E2,-4.183712035E-2,-5.428408831E-3,-1.407763946E-1
3.791985281E2,-5.145228177E-2,-5.602195390E-2,-1.211876374E-1
3.792085601E2,1.510803580E-2,-6.775081068E-2,-1.688804519E-1
3.792185931E2,1.660354891E-1,-8.252562828E-2,1.330925685E-1
3.792286251E2,5.561257571E-2,-1.971641649E-1,1.747095412E-1
3.792386581E2,-9.133467793E-2,-2.503501461E-1,7.753583372E-2
3.792486901E2,4.040952265E-2,-1.733592729E-1,1.373627901E-1
3.792587231E2,1.616933468E-1,-3.223942749E-2,1.332475197E-1
3.792687551E2,1.956302941E-1,9.128790021E-2,1.615018505E-1
3.792787881E2,2.244629145E-1,1.286936351E-1,1.542682600E-1
3.792888201E2,2.148147163E-1,1.503083063E-1,9.179193020E-2
3.792988531E2,1.075650868E-1,1.566722696E-1,8.661480546E-2
3.793088851E2,1.418359101E-2,1.830057169E-1,9.294441640E-2
3.793189181E2,-3.202315360E-2,2.261987335E-1,6.006903112E-2
3.793289501E2,-3.069086552E-2,2.458989532E-1,1.063023806E-3
3.793389831E2,-3.230089635E-2,1.910855457E-1,1.979457915E-2
